tweet_id;text;task1;task2;ID
1132690245978415104;@AntonioSV97 Doch, jeder ist besser als ein Rechter. Nazis raus;NOT;NONE;hasoc_2020_de_328
1128299275224539137;"RT @Luisamneubauer: Beide, Schulze und Merkel, stehen jetzt in maximaler Verantwortung Ansagen zu machen.
Denn für noch mehr unerfüllte Zus…";NOT;NONE;hasoc_2020_de_2780
1126766160655949836;RT @UgMads: ZDF lüftet pikantes Geheimnis um Angela Merkel https://t.co/pZY9byIr7u;NOT;NONE;hasoc_2020_de_1113
1129050269579448320;@SirSchnee Wie man die #Gutmenschen kennt, wird die Mutter auch durch eine solche Katastrophe nicht schlauer werden.;NOT;NONE;hasoc_2020_de_3327
1134522410223439872;Deutsche mature polizistin porn, deutsche sex orgie porno Arschfick tumblr hausfrau rapidshare porn.html https://t.co/XsERQLWpxE;HOF;PRFN;hasoc_2020_de_48
1127859766699667456;@SehrLesbisch 😠😠🔪🔪🔪 der Typ gehört fachgerecht entsorgt 🚮.;HOF;OFFN;hasoc_2020_de_2315
1132704347211608064;Scheiß Fakten Verdreherei;HOF;PRFN;hasoc_2020_de_662
1133004437096681472;RT @DSM_Nordkirche: Philippinen schicken 69 Container mit Müll zurück nach Kanada https://t.co/pgEjdIhVXv;NOT;NONE;hasoc_2020_de_2870
1125525921753128960;"RT @Jennywild996: Retweet wenn ich mich auf dein Gesicht setzen  darf 💦❤👅

#sexy #nude #young #wild #Germany #Arsch #Ass #findom  #boobs  #…";HOF;PRFN;hasoc_2020_de_3345
1129354776041463808;"RT @FoersterCarlo: „Es hört einfach nicht auf! Ich möchte einfach nur noch weglaufen!“😥🌲🌳😱😳😢
https://t.co/1u8SSA8fTA";NOT;NONE;hasoc_2020_de_1310
1134568157509763079;RT @Maori: Hat er den Geldbetrag einfach … abgehoben? 👯‍♀️ https://t.co/wSUiBiCaFk;NOT;NONE;hasoc_2020_de_2036
1129855542393004039;"@erzhngswndrlnd @AntonKrell @ZDDK_ Merkel beim Abschiedsbesuch von Obama:
""Dazu bin ich damals in der DDR nicht fro… https://t.co/JxBcsGKvtS";NOT;NONE;hasoc_2020_de_1871
1131685202626064385;@endbossfight @HeroNoOneNeeds ihr seid alle dumm;NOT;NONE;hasoc_2020_de_2559
1133437620590120962;@Mexify @mcky_tv stimmt halt auch 🤷‍♂️;NOT;NONE;hasoc_2020_de_1171
1132579507964190720;"RT @MikaMurstein: Besonders hass ich diese ""Vom Saulus zum Paulus""-Geschichten:
""Ich war früher so1 Arschloch und nun bin ich mega aware,
b…";NOT;NONE;hasoc_2020_de_1712
1129754304481509376;eig ist der tag voll nice undso aber meine stimmung ist komischerweise trzd im arsch;HOF;PRFN;hasoc_2020_de_319
1133820237579718656;@emmaohnenamen Ganzes Studium für'n arsch oder?;NOT;NONE;hasoc_2020_de_1012
1127826870785978369;Wenden Sie sich bitte an den deutschen Waffenhandel und deren Lobbyistin Frau Merkel!!!! Ich als deutscher Steuerza… https://t.co/XfJyhcjG9C;NOT;NONE;hasoc_2020_de_3314
1123659972351545344;"Jeder der Endgame spoilert ist ein Hurensohn 🙃
#DontSpoilTheEndgame";HOF;PRFN;hasoc_2020_de_242
1124642181896077312;"""Werner Baumann ist so etwas wie der Martin Schulz der deutschen Wirtschaft – ein grotesk Abstürzender. Der Bayer-V… https://t.co/DVdNW16Ipc";NOT;NONE;hasoc_2020_de_294
1128313196123754498;"RT @Irene97652350: @Hartes_Geld Merk dir, du... Das ""Pack"" vergisst nichts...";HOF;OFFN;hasoc_2020_de_534
1130821293471932416;"RT @SteinbachErika: Erst Wasser predigen, und dann Champagner saufen.....
So waren die Grünen und so sind sie immer noch... https://t.co/ud…";HOF;HATE;hasoc_2020_de_872
1133381651801808898;Oma in den arsch, videos gratis bangros! Ficken in prag, deutsche publik pornos gratis. https://t.co/luzw0vO4GR;HOF;PRFN;hasoc_2020_de_1387
1124649362540376064;"RT @phenome71810818: in Zwickau ist das ""Maas"" voll, hunderte Bürger ""verjagten"" Heiko Maas aus der Stadt. Er flüchtete mit quietschenden R…";NOT;NONE;hasoc_2020_de_2250
1129533772163112961;RT @IQ_Stimulator: Er wäre der perfekte Kandidat für die Grünen als Bundestagsvizepräsident, wenn CR aufhört. Er wirkst soviel seriöser als…;NOT;NONE;hasoc_2020_de_2075
1123864557947105281;"@FairDest @Cloafleev1606 @BlizzardCSEU_DE @Warcraft_DE Naja, wenn wir schon so anfangen ist das Wort ""Hurensohn"" auch fehl am Platz.";NOT;NONE;hasoc_2020_de_574
1134498146158034949;"@TaylorLissi @_donalphonso Und der durchschnittliche Autofahrer ist auch umgänglicher...

-&gt; Leichte Beute";NOT;NONE;hasoc_2020_de_187
1126038243407998978;@paar_aus Super würde aber besser direkt auf dem arsch aussehen 😃;HOF;PRFN;hasoc_2020_de_2397
1127340100822679553;"RT @JungereCato: Also Ihr Tol(l)eranten und linken Hyperintellektuellen
fangt schon mal an Eure Musikinstrumente zu zerschlagen um Eure Gäs…";HOF;HATE;hasoc_2020_de_1261
1128410042598928385;@Andreas69291642 @Uli_Hofstoetter @tagesschau Das haben dir doch unter deinen anderen Postings schon andere Leute erklärt.;NOT;NONE;hasoc_2020_de_1786
1130160841591017472;RT @EddieDonovan: Yazidis, die sich weigerten, zum Islam zu konvertieren, wurden vergewaltigt u lebendig in Käfigen verbrannt! 3000 Frauen…;NOT;NONE;hasoc_2020_de_2259
1131611261245042689;"@vielweib Guckst Du -&gt; https://t.co/tmXiiRKHMU";NOT;NONE;hasoc_2020_de_2644
1125069900249276416;@jawl @miriam_vollmer @8xTeilzeit @_Daudi_ @LittleBinF Bzw. meist die Mutter, die erst ab Grundschulalter wieder ar… https://t.co/Nb1u1TDhHv;NOT;NONE;hasoc_2020_de_3039
1132632733652590594;Martin Schulz will Andrea Nahles angeblich den SPD-Fraktionsvorsitz streitig machen - WELT https://t.co/c3oVZiWgWr #schulz;NOT;NONE;hasoc_2020_de_3100
1130065094002581510;RT @frankundfreya: Die Briten sind immer schon einen Schritt weiter bei der Kriegsführung gegen die einheimischen Weißen. Man muß auf so et…;NOT;NONE;hasoc_2020_de_1655
1132346086524411904;"RT @GamerBr0ski: Entweder bin ich behindert an den Augen oder diese Trikotwahl ist einfach Todes dumm 😂
Rot weiß gegen weiß rot? 🌚😂";NOT;NONE;hasoc_2020_de_133
1123899479709638656;"@maschmeyer @KuehniKev @maschmeyer 
Sind sie sehr dumm?";NOT;NONE;hasoc_2020_de_932
1133061601249177600;RT @QuirinWeber: Die #EUWahlen in #Deutschland haben tektonische Verschiebungen ausgelöst. Sieger sind die #Grünen - auch bei den #Jungwähl…;NOT;NONE;hasoc_2020_de_1036
1127191228192305152;RT @ichbinkoelnerin: Wer also noch unentschlossen ist, aber seinen Verstand nicht durch Dauerapplaus (Merkel) oder Klimahüpfen eingebüßt ha…;NOT;NONE;hasoc_2020_de_1950
1123653454428295168;"@NetteLiebe @Revo13834527 Es wird doch andauernd hier von Linken ""empfohlen"" die Wahlzettel zu unterschreiben"". ..… https://t.co/9gGd5sQV8z";NOT;NONE;hasoc_2020_de_430
1124354788186099713;RT @BauerGeorg6: ⁦@AndreaNahlesSPD⁩, ihr seit Abschaum, ich nur „Pack“! 🤮........... https://t.co/nKTCTBEkYm;HOF;OFFN;hasoc_2020_de_2833
1131270822201577473;#Die scheiß Amis können nicht ohne Krieg auf dieser Welt, die weißhelme Zetteln den Dreck an und Amis spielen wiede… https://t.co/d9gPOjVghN;HOF;HATE;hasoc_2020_de_1684
1125352889910726656;@Akira_86 @74wonnie Ich werde ab jetzt diese Frage jedes Mal stellen! Und Wehe die kommen mir mit Belastbarkeit oder son scheiß;NOT;NONE;hasoc_2020_de_2109
1124041821812924417;"@Gitarre159 @Luna1234luna1 @EngelGert Wenn es Deutsche wären, hätten es die Medien schon geschrieben, weder ""Bild"" noch ntv erwähnen was.";NOT;NONE;hasoc_2020_de_2100
1125779991722119173;"""Solche Idioten... 
Man müsste ja nur einfach...
Aber dazu sind sie ja zu blöd.. brüllbrüll""
""Dann sag es ihnen. Fr… https://t.co/d71YD2sxBX";NOT;NONE;hasoc_2020_de_977
1131058267440988160;Mikromobilität: E-Scooter - Tel Avi zeigt, was auf deutsche Städte zukommt https://t.co/GHlTkv7Rle;NOT;NONE;hasoc_2020_de_1609
1130098853951225856;@atzenantifa @sueszling Warum haben die Linken eigentlich alle Brillen auf?;NOT;NONE;hasoc_2020_de_813
1123684660041715712;@Kellerfreak_N_E @MrsMarryPoppins @HerrPanTau Werte Winzerin, schieben sie da bald flott ihren Arsch hin. 😁.;HOF;PRFN;hasoc_2020_de_941
1134381003450003456;@JoanaCotar @MuellerLiesche Nur Deutsche und Osteuropäer.. IHR.. IHR nazis! 🤣;NOT;NONE;hasoc_2020_de_238
1133102952913264641;Frau Merkel Denkt ihr, Schulfreunde sind Fakefreunde?;NOT;NONE;hasoc_2020_de_3454
1130155732924542976;"RT @Hochheimer_12: Es wird auch höchste Zeit Frau Merkel!

Europawahl: Merkel knöpft sich Europas Rechtspopulisten vor

https://t.co/pY0tlG…";NOT;NONE;hasoc_2020_de_2789
1129003863779008512;@newromantiics mei was willsch macha die hebbet glaub i a stock im arsch;NOT;NONE;hasoc_2020_de_3440
1129668702897627137;@ThegreatHubini @IlIIlIIIIlI @GeraldGrosz Das hättet Ihr Linken Spinner wohl am liebsten, nix dergleichen wird pass… https://t.co/C67SQAMaKN;HOF;HATE;hasoc_2020_de_2263
1126992728561209346;"Die GRÜNEN und die Padophilie
https://t.co/w6oY6MJPUl";NOT;NONE;hasoc_2020_de_1337
1127476415698546688;RT @IvanRodionov_: Egal wie lange #HeikoMaas schon im Amt ist, er wirkt wie ein fleißiger aber unbegabter Platzhalter. Als eine provisorisc…;NOT;NONE;hasoc_2020_de_782
1125477066487607303;"RT @MarcoRouvoet: Max DHA (180 Softgels) - Jarrow Formulas -&gt; https://t.co/sANIrLUP6C https://t.co/wt5bc09kbO";NOT;NONE;hasoc_2020_de_2403
1131126013822406656;RT @Sachse02: @chrisjuko @helllud123 Gibt es in der Türkei jetzt deutsche Wahlplakate 🤔😎;NOT;NONE;hasoc_2020_de_1788
1126012918192119808;@MisterLavender @tagesschau Das stimmt, dazu bedarf es auch gewissen #Standards in #Rechtschreibung und #Grammatik;NOT;NONE;hasoc_2020_de_1215
1128331260999413760;RT @gorezilla360: @HolgerEwald1 @verusoss1 @China_Welt_News Genau das sind keine Flüchtlinge! Hört endlich auf, dieses Wort zu benutzen! Wo…;NOT;NONE;hasoc_2020_de_2051
1127158181300506624;@willnurschreibn @Graubaer1953 @welt Die ganze Welt nur Nazis. 😂;NOT;NONE;hasoc_2020_de_1540
1124786574997245953;RT @ZDFheute: Über 12.000 Rechtsextremisten in #Deutschland werden als gewaltorientiert eingeschätzt. Das Innenministerium zeigt sich alarm…;NOT;NONE;hasoc_2020_de_2340
1130160451495518208;RT @ero692015: Sailor Kamikatzerl brauchts hart in den Arsch! https://t.co/KnSO9Do4PR https://t.co/UNTgOTD2bl;HOF;OFFN;hasoc_2020_de_2527
1132574944544645123;👉👉Eva Herman Ihr seid Idioten‼️‼️😉https://t.co/z2MUkdw6nT;HOF;OFFN;hasoc_2020_de_3267
1129141223070076929;@Tentakelkaiser So sind die Kinder halt ... Man kann in Kinder nichts hineinprügeln, aber vieles herausstreicheln.;NOT;NONE;hasoc_2020_de_249
1125758416230780929;RT @revo_heart: Islamisierung Deutschlands: Barley putscht, Seehofer kuscht https://t.co/ltVU6HRS7D via @jouwatch;NOT;NONE;hasoc_2020_de_751
1131662201092222980;Lehrer mit Rücken zur Wand und Autoplay better Lovestory then Twilight https://t.co/86vSgIKZlB;NOT;NONE;hasoc_2020_de_1150
1131581217445490688;"hah , 😂  tschuüs : ==&gt; meepmeep 💤 https://t.co/fopPjnHASx";NOT;NONE;hasoc_2020_de_1271
1133783680026107906;@knatterknabe @lillauch @NextLvlBastard Kurzgefasst. Du nicht Kolle. Kolle heult mit Pfeil im Arsch.;HOF;PRFN;hasoc_2020_de_1858
1133813530904260608;Fick mich bitte in den Arsch https://t.co/dy4inVpQLM https://t.co/ftbjBx1owq;HOF;PRFN;hasoc_2020_de_1205
1125967141575057410;So ist es, und war es schon immer. Die Menschheit ist im Grunde genommen 😜 dumm, sonst gäbe es diese Kriege nicht u… https://t.co/mRQxziMXca;NOT;NONE;hasoc_2020_de_200
1130823101221097472;@T_Meyer_T Was für eine grüne Laufstrecke! Voll viel 🌲🌲🌲🌳🌳🌳🌳!;NOT;NONE;hasoc_2020_de_2273
1133221756536332288;Wagner ist einfach wie die BILD: Saublöd!;HOF;OFFN;hasoc_2020_de_2931
1134499932969275394;@mariafan812 Vor allem die sind einfach wohlstandsverwahrlost, kein Proletariat;NOT;NONE;hasoc_2020_de_2457
1134407528257937413;@sxmclk das Gesicht sieht dann einfach viel markanter aus hehe;NOT;NONE;hasoc_2020_de_1476
1127924291893379072;"Haben Deutsche eigentlich schon mitbekommen, dass ""Stromberg"" nur deutscher, billiger Abklatsch von ""The Office"" ist?";NOT;NONE;hasoc_2020_de_1495
1128960641467789312;@Pukhovka Verdammt, warum sehe ich das jetzt erst?;NOT;NONE;hasoc_2020_de_2947
1132742616037122053;RT @alisffm: @reinboth @Hallaschka_HH Das war vor ca 40 J schon einmal so. Und dann kommt die Zeit, in der die Grünen auch mal Leistung zei…;NOT;NONE;hasoc_2020_de_3458
1129486988892094464;zitat @NeIodyn zitatrecht ist ein hurensohn;HOF;PRFN;hasoc_2020_de_2441
1125838447715987456;@blackismyfavc Klapper mal die Schrottplätze ab, sehr viel günstiger;NOT;NONE;hasoc_2020_de_535
1124015485765419009;"was verkauft ein buchladen überhaupt so eine scheiße

und warum diese ganzen räucherstäbchen";NOT;NONE;hasoc_2020_de_3019
1130935600826245120;@AniMeep Einfach Kappa Shinobi Trainingsjacke;NOT;NONE;hasoc_2020_de_1460
1130322217416515584;sexy hintern nackt schne frauen poppen xxx hd gratis schlanke deutsche porno https://t.co/uJXafH1mXe;HOF;PRFN;hasoc_2020_de_3306
1132604791203487745;@Walnusskipferl Unfassbar dumm.;HOF;PRFN;hasoc_2020_de_2271
1130205221496512512;Türken sliden bei ihrer Cousine mit „Kennt man sich? 😏💦“ in die DMs;NOT;NONE;hasoc_2020_de_3318
1132340818499526657;@realDonaldTrump Ihr verfickten scheiß US amerikanischen Kriegstreiber übersät die ganze Welt mit Kriegen, Terror u… https://t.co/lSrNP65W5A;HOF;OFFN;hasoc_2020_de_1420
1129487940986519553;"""UND DANN REIß ICH DER PUPPE
 DEN KOPF AB
 JA ICH REIß DER PUPPE DEN KOPF
 AB
 UND DANN BEIß ICH DER PUPPE
 DEN HAL… https://t.co/M4VFTZI3n3";NOT;NONE;hasoc_2020_de_2283
1134165344925442049;@WaWnord @che_notte Du bist so called Hurensohn;HOF;OFFN;hasoc_2020_de_1984
1129486821099024384;@KritischerTroll Oh, Grüne wollen ein neues KdF-Auto ? Grüne Idioten.;NOT;NONE;hasoc_2020_de_1459
1132581785462812672;"@St4zBl0od @solmecke oupsi. Meine Grüne &amp; Linke kommen nicht in Frage, sorry ^^";NOT;NONE;hasoc_2020_de_1032
1123852520290435072;@ferraeterin Weil feige Nazis nicht wie Nazis aussehen wollen https://t.co/6yz605OuvO;NOT;NONE;hasoc_2020_de_3216
1126359820683100160;RT @_ichnicht: @Yuma_lein Buntland, Buntland über alles, retten wir die ganze Welt;NOT;NONE;hasoc_2020_de_3495
1133064612759384064;RT @publizistikon: Am deutschen Wesen soll die Welt genesen: Der deutsche Weltrettungswahn ist wieder da. Nur trägt er diesmal keinen kaise…;NOT;NONE;hasoc_2020_de_1353
1128361288017547264;@lijusolid Die Nazis meinten auch, sich zu Herren über das Leben anderer aufschwingen zu können.;NOT;NONE;hasoc_2020_de_2588
1131976870331920392;@heuteplus @ZDFheute @rezomusik Lügenmedienverdrossen durch Merkel bleibt bestehen.;NOT;NONE;hasoc_2020_de_1162
1132319431755911168;RT @NHausfrauen: SO fickst du jede in den Arsch https://t.co/YId8NW7DDp https://t.co/hvoKCVZLsW;HOF;PRFN;hasoc_2020_de_3059
1132765814753566720;"RT @WerteunionB: Befremdlich, #ARD &amp; #ZDF im nationalen #sundayforfuture Dauerjubelmodus bei den #Grünen - Reminder: Es ist eine #Europawah…";NOT;NONE;hasoc_2020_de_1688
1129058364586119168;"RT @MariaQ549: @gabrielzamora Gabriel: stop the hate 
Also Gabriel: https://t.co/AxbgZVTiOZ";NOT;NONE;hasoc_2020_de_3359
1127086529980129280;"RT @mozart2018: Sie zerstört unser Land
  ihre Opfer sind vor allem unsere Frauen https://t.co/CExVLDn8wE";HOF;OFFN;hasoc_2020_de_3122
1132386582533746689;"RT @Magnus01182053: Ausgerechnet Schulz will wieder zurück kommen, er verkauft sich an jedem......volksverräter +köterklasse
Helmut Schmitt…";NOT;NONE;hasoc_2020_de_2570
1129763406096019458;RT @Kinderzaenker1: Der erste Nazi ist über seine kriminelle Energie geflogen: Strache tritt von allen Ämtern zurück. Immerhin könnte man s…;NOT;NONE;hasoc_2020_de_1338
1126356515579932672;"RT @SirSchnee: Die grüne #Khmer möchte #Klimaleugner am liebsten ...

Es gibt halt keine frei Meinung bei den #Klimafaschisten.

#NoGrüne h…";HOF;HATE;hasoc_2020_de_597
1130170098415755264;"Okay,kurzes Update:

Aus den Gomd-Tresoren 3x WM35 bekommen!^^ (Rey,Gable,Sheamus-Alle 3 Single)

TBG Pack: Ciampa(… https://t.co/eKAAr0aH7b";NOT;NONE;hasoc_2020_de_1065
1134233372350271488;"Eyo ich ficke deine Mutter/
Du Hurensohn";HOF;PRFN;hasoc_2020_de_3358
1132024077223378946;"@SebastianHertel @geraltwitcher67 @ZDFheute #S H#303
Sie haben eine echt schräge Welt- und Geschichtsansicht!
Man k… https://t.co/gXEgL2Vrqy";NOT;NONE;hasoc_2020_de_1314
1123651940255137797;"@dwerkopp 1. Es gibt Links autonome Parteien in Deutschland.
2. Diese Linken Extremisten verschwinden nicht, wenn e… https://t.co/RzBLSI0UYG";NOT;NONE;hasoc_2020_de_2720
1123551637707079681;RT @Linksbuendig: Auch @SEENOTRETTUNG ist gegen die Nazis vom Dritten Weg nach Plauen gekommen! #erstermai #pl0105 https://t.co/MzpR0zFmap;NOT;NONE;hasoc_2020_de_1704
1129045060228669443;"Straßenbahn &gt; U-Bahn";NOT;NONE;hasoc_2020_de_1905
1128434331830116358;Ich hasse minecraft warum spiel ich den scheiß noch;NOT;NONE;hasoc_2020_de_447
1134371184584331264;RT @janni2872: Auch Männer brauchen ab und an einen sinnbildlichen Tritt in den Arsch und nachher einen beherzten Griff an selbigen.;NOT;NONE;hasoc_2020_de_2970
1133418184218992640;RT @Pantherrhei: deutsche Dolores umbridge https://t.co/C0s7T3pUg3;NOT;NONE;hasoc_2020_de_1628
1127180696311746560;So kann man seine linke Verblödung auch erklären.;HOF;HATE;hasoc_2020_de_1798
1130143389096251393;Ich kann aus Hirn, Ciabatta machen! ☝️ https://t.co/Lokz21NymL;NOT;NONE;hasoc_2020_de_1964
1134639452268171264;RT @juriamtresen: Deutsche Rapper und ihr Publikum https://t.co/puveRgLobs;NOT;NONE;hasoc_2020_de_2747
1123996615591759875;"RT @toxicsugga: Mein Jeansarsch drückt dein Hirn zu Brei🐷
Kontaktiere mich ⬇️
https://t.co/gbjlWRGrHu
&amp; lass dich geil von mir abmelken💸

@…";HOF;PRFN;hasoc_2020_de_1258
1133020635481989120;"@Murmelmum Scheiße
Echt scheiße https://t.co/zd98WSdnS4";HOF;PRFN;hasoc_2020_de_1403
1133715547777052672;@panemetc62 @ZDF @ZDFneo bei Dokus ist da ZDF schon besser aufgestellt;NOT;NONE;hasoc_2020_de_531
1134149779884269568;@Grano_Duro @tagesschau Pro7 ist ein Privatsender.;NOT;NONE;hasoc_2020_de_2740
1132328856327794689;"RT @JustinKolo_: ein rt = ein ""du hurensohn""

ganz einfach";NOT;NONE;hasoc_2020_de_919
1131290585736896519;@xZoDDeLx @TimoReset_ Soll ich dir in den Arsch ficken?;HOF;OFFN;hasoc_2020_de_2852
1124383762433884161;@BenKTallmadge Scheisse!;HOF;PRFN;hasoc_2020_de_600
1127526604744351746;@HBrandstaetter @KURIERat Willkommen zurück aus der kurzen Babypause Frau @BMeinl;NOT;NONE;hasoc_2020_de_1419
1133102185322090497;"RT @emrich_5933: „Kann ich meinen Rundfunkbeitrag als Parteispende steuerlich absetzen?“
#Grüne #europawahl2019 https://t.co/i6TflAqpEe";NOT;NONE;hasoc_2020_de_1139
1128980245674119173;RT @_MONE_1207: @Horst_Hutzel @lehmanowsky_ Bei manchen Wahlplakaten ist die Scheisse schon drauf #fckafd;NOT;NONE;hasoc_2020_de_3115
1134489304590364674;RT @welt: Auftritt in Harvard: Merkel ist vollendet, sie ist reif https://t.co/zq0KVrizfa https://t.co/mhQhW0nUzi;NOT;NONE;hasoc_2020_de_657
1130347865581207552;"@ustralien @yungdsgnr Ich kann keine Argumente entgegenbringen-
                           🔽
Halt deine Fresse du scheiss weisser &gt;:(";HOF;OFFN;hasoc_2020_de_2245
1124777091692580864;"also jetzt halt
früher nicht";NOT;NONE;hasoc_2020_de_1333
1132747376576335873;@tukyabitch @deen321xyz scheiß freak;HOF;OFFN;hasoc_2020_de_1232
1133116047517736960;@Hope12086051 @freches_Weib2 😡 Hab ihn geblockt. Der Arsch.;HOF;PRFN;hasoc_2020_de_2785
1126166937220911105;RT @Picco94115398: Es gibt also doch noch Politiker die sich ein Bad in der Volksmenge trauen. Fr. Merkel wagt ja keine öffentliche Auftrit…;NOT;NONE;hasoc_2020_de_2550
1129320458262859778;RT @GegenKampf: @66Norweger66 @flengulu67 Auch wenn linken Antifa Nazis ihre Hakenkreuz Schmierereien hinterlassen, wird das den Rechten zu…;NOT;NONE;hasoc_2020_de_1376
1128401318475960320;@SvenjaSchulze68 Haltet ihr uns wirklich für so dumm oder seid ihr es?;NOT;NONE;hasoc_2020_de_3167
1133451923196141568;RT @GarugaaTheReal: Scheiß Dürre. https://t.co/A7Vm9vWxMk;NOT;NONE;hasoc_2020_de_461
1131560623425359873;@KittyVanWhiskas und nen geilen Arsch haben https://t.co/qZzZMTJEhL;HOF;PRFN;hasoc_2020_de_712
1134380294629396480;"Du bist so ekelhaft, lösch dich einfach.

Victim Shaming ist unter aller Sau genauso wie dein Niveau.";HOF;OFFN;hasoc_2020_de_1366
1125852104390840321;@HarzBlume Also, ich werd net vom Karma gefickt, liegt evt. Daran, das ich kein arsch bin aber wiederrum vom Leben… https://t.co/cT1j5lX1qO;HOF;PRFN;hasoc_2020_de_2252
1125380828190707717;@Alwayssomewher4 @AFGVeteran03 Gibt es bei euch auch so einen Grünen Wahnsinn? 🤔🤦‍♂️;NOT;NONE;hasoc_2020_de_1591
1132722537908133891;RT @rasenspiesser: Liberale in 🇪🇺 vor den Grünen 👍❤️;NOT;NONE;hasoc_2020_de_2768
1132718628829368323;RT @einhorngangbang: Die meisten sehen mich als Püppchen und sind dann überrascht, dass das Püppchen Ihnen ordentlich den Arsch versohlen k…;HOF;PRFN;hasoc_2020_de_2779
1133075031393800192;"RT @HatinJuce: Man wählt zum Protest keine Nazis.
Man wählt zum Protest keine Nazis.
Man wählt zum Protest keine Nazis.
Man wählt zum Prote…";NOT;NONE;hasoc_2020_de_479
1132141001873739778;RT @LuetzowQ: @Louiecrit Die SED ist zurück.;NOT;NONE;hasoc_2020_de_572
1131879596067041282;@Alexander_Umut @landhaustussy @tagesschau Nein,macht es bei Akademikern und Facharbeitern nicht besser,die Fachkrä… https://t.co/09q1KnoeIF;NOT;NONE;hasoc_2020_de_1201
1125413468272775168;RT @fabian_schmid: Was? Kurz meldet sich ECHT zu Wort, weil die SPÖ nicht wollte, dass auf ihrer eigenen Veranstaltung der Gabalier gespiel…;NOT;NONE;hasoc_2020_de_1694
1127326314158075904;RT @fratello_BB: #CDU-Wahlparty 2013: #Merkel entreißt Generalsekretär Gröhe die Deutschland-Fahne und entsorgt sie von der Bühne. Von da a…;NOT;NONE;hasoc_2020_de_931
1133787161311010822;"RT @Hoshisato: ""Du bist so lieb.""

""Ja, scheiß Erziehung.""

😂";NOT;NONE;hasoc_2020_de_2860
1132941455432065025;Hat heute im linken Halswirbel auuuaaa es will das Unreine Nervenwasser bei mir sein;NOT;NONE;hasoc_2020_de_1091
1129083522029953024;@DasDritteBein @HeyHoHeyyy Wenn das Kind es freiwillig tut, diktiert der Islam überhaupt nichts. Dann ist es nämlic… https://t.co/sFFseOHHQ7;NOT;NONE;hasoc_2020_de_2964
1128272830150451200;RT @siegstyle: Im Grunde zeigt Verena Bahlsen nur, wie weit die Verbrechen der Nazis für die junge Generation schon entfernt sind. Da wird…;NOT;NONE;hasoc_2020_de_1207
1124373675141210114;@docboone71 Auch wenn seine Idee vom „grünen Stadion“ damals nicht umsetzbar war, hab ich eher die nicht mehr zu ki… https://t.co/7QfpG9f5P3;NOT;NONE;hasoc_2020_de_1115
1125136338016198657;@FrankSteinbach7 @ArasBacho Und du bist wie die Pest am Arsch.;HOF;OFFN;hasoc_2020_de_2166
1126233769269243904;@lmaoskar @xRapidSandro @scralex1899_ Hurensohn soll an Aids sterben hab den lappen immer schon gehasst;HOF;OFFN;hasoc_2020_de_778
1126164672309288963;Leute, hört endlich auf mich hintergehen zu wollen. Eines Tages komm ich euch immer auf die Schliche. Dumm, dass mi… https://t.co/zvQxoW3TGp;NOT;NONE;hasoc_2020_de_2682
1131504281335549952;RT @Echtjetzt5: Der Eiffelturm ist einfach wunderschön. 😊 https://t.co/9fcIQBhC8c;NOT;NONE;hasoc_2020_de_2596
1123678884464082945;RT @shlomosapiens: He, Linke - pssst: Hier sind mal echte Nazis, an denen Ihr Euch abarbeiten könnt. Nur so als Tipp. https://t.co/QnQfomDy…;NOT;NONE;hasoc_2020_de_1971
1129503728351010817;RT @beacon4711: Unsere Heimat wird missbraucht und vergewaltigt, die größte Strafe ist tatenlos zuzusehen! 🇩🇪😡🇩🇪 https://t.co/0McQX8wOVV;NOT;NONE;hasoc_2020_de_3092
1123675524860186625;Suarez verdient Millionen der soll sich mal die Zähne machen lassen der unsportliche Hurensohn;HOF;OFFN;hasoc_2020_de_76
1128696962352439296;Jetzt wird mein #Fötzchen richtig fertig gemacht. Erst bekomme ich einen #plug in meinen arsch und anschließend noc… https://t.co/uai3x2FjgU;HOF;PRFN;hasoc_2020_de_13
1123826075195383808;"@publizistikon @roger896 Der Typ ist nicht normal. Dumme Aussagen (""Wer Islam scheisze findet, ist ein Rassist"") un… https://t.co/vZ9fF6ScG2";NOT;NONE;hasoc_2020_de_155
1132249802119499776;@ZDF Sind das die neuen Tapeten???🤣🤣;NOT;NONE;hasoc_2020_de_2639
1133699382925287424;@BeSaLi_ @Naddl0r @endhaltestelle_ Dann zieh doch nur mal so versuchsweise den Kopf aus dem Arsch, wie man so hört wirkt das wahre Wunder.;HOF;PRFN;hasoc_2020_de_2320
1133412450596982784;@tagesschau Halt die Fresse.;HOF;PRFN;hasoc_2020_de_2693
1126785055983120384;@mdemanto Arsch. https://t.co/ssKkUNYIEd;HOF;PRFN;hasoc_2020_de_2326
1124277273249701888;Einfach kein Yuna-Fan;NOT;NONE;hasoc_2020_de_3375
1133425054468005888;RT swimswamnews: Deutsche Jahrgangsmeisterschaften:Tobehn mit Bestzeit #1 bei Junioren in Europa https://t.co/NFg0L3PBN1;NOT;NONE;hasoc_2020_de_1795
1130186149987782658;@vBqn1 @1325Leon @ElvteJan @RqndomABC_ @Skalter_Skal Dein mic is nicht mal scheiße hört sich genau so an wie auf ts;NOT;NONE;hasoc_2020_de_2338
